FLO201004090,LAN,6,0,1,1,0,BX,0,0,johnr008,R,johnr008,R,volsc001,R,volsc001,R,bakej002,sancg001,uggld001,cantj001,ramih003,coghc001,maybc001,rossc001,,,,63/G,F,F,9,2,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,42
FLO201004090,LAN,6,0,2,3,1,FBBBX,0,0,lonej001,L,lonej001,L,volsc001,R,volsc001,R,bakej002,sancg001,uggld001,cantj001,ramih003,coghc001,maybc001,rossc001,,,,8/L,F,F,3,3,2,T,T,0,F,F,1,F,F,0,F,F,8,L,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,43
FLO201004090,LAN,6,1,0,0,1,LX,0,0,maybc001,R,maybc001,R,kuroh001,R,kuroh001,R,martr004,lonej001,dewib001,blakc001,furcr001,ramim002,kempm001,johnr008,,,,S2/BG.B-2(E2/TH1),T,F,8,2,20,T,T,1,F,F,0,F,F,0,F,F,2,G,T,F,,1,2,T,0,N,0,N,2,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,44
FLO201004090,LAN,6,1,0,0,0,X,0,0,ramih003,R,ramih003,R,kuroh001,R,kuroh001,R,martr004,lonej001,dewib001,blakc001,furcr001,ramim002,kempm001,johnr008,,maybc001,,8/F.2-3,F,F,6,3,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,3,0,8,,,,F,F,F,F,F,F,F,F,F,,kuroh001,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,45
FLO201004090,LAN,6,1,1,3,2,BBFBFX,0,0,cantj001,R,cantj001,R,kuroh001,R,kuroh001,R,martr004,lonej001,dewib001,blakc001,furcr001,ramim002,kempm001,johnr008,,,maybc001,S7/L.3-H(UR),F,F,5,4,20,T,T,1,F,F,0,F,F,1,F,F,7,L,F,F,,0,0,N,0,N,0,N,1,0,0,5,,,,,F,F,F,F,F,F,F,F,F,,,kuroh001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,46
FLO201004090,LAN,6,1,1,0,1,1FX,0,1,uggld001,R,uggld001,R,kuroh001,R,kuroh001,R,martr004,lonej001,dewib001,blakc001,furcr001,ramim002,kempm001,johnr008,cantj001,,,8/F,F,F,4,5,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,1,0,0,8,,,,F,F,F,F,F,F,F,F,F,kuroh001,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,47
FLO201004090,LAN,6,1,2,0,1,SB,0,1,bakej002,L,bakej002,L,kuroh001,R,kuroh001,R,martr004,lonej001,dewib001,blakc001,furcr001,ramim002,kempm001,johnr008,cantj001,,,WP.1-2,F,F,2,6,9,F,F,0,F,F,0,F,F,0,T,F,0,,F,F,,0,0,N,0,N,0,N,0,2,0,0,,,,,F,F,F,F,F,F,F,F,F,kuroh001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,48
FLO201004090,LAN,6,1,2,1,1,SB.X,0,1,bakej002,L,bakej002,L,kuroh001,R,kuroh001,R,martr004,lonej001,dewib001,blakc001,furcr001,ramim002,kempm001,johnr008,,cantj001,,5!/L,F,F,2,6,2,T,T,0,F,F,1,F,F,0,F,F,5,L,F,F,,0,0,N,0,N,0,N,0,0,2,0,5,,,,F,F,F,F,F,F,F,F,F,,kuroh001,,F,F,F,F,F,,,,,0,5,0,0,0,0,0,0,0,49
FLO201004090,LAN,7,0,0,0,1,CX,0,1,ramim002,R,ramim002,R,volsc001,R,volsc001,R,bakej002,sancg001,uggld001,cantj001,ramih003,coghc001,maybc001,rossc001,,,,D8/F,T,F,7,4,21,T,T,2,F,F,0,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,2,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,50
FLO201004090,LAN,7,0,0,1,0,BX,0,1,kempm001,R,kempm001,R,volsc001,R,volsc001,R,bakej002,sancg001,uggld001,cantj001,ramih003,coghc001,maybc001,rossc001,,ramim002,,9/F.2-3,F,F,8,5,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,0,3,0,9,,,,F,F,F,F,F,F,F,F,F,,volsc001,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,51
